,num,Area99,Mean_Dist,P_massfill,P_2dcat,P_3dcat,DegArea,P_2d,P_onlymass
208,5644,776,400.6159542,0.831546058,0.813610579,0.812496135,328.1238387,0.819678136,0.30433834
209,5659,4886,225.6337971,0.354933607,0.313585442,0.33956207,2017.461311,0.319708798,0.089543767
210,5662,4298,289.4847655,0.8220547,0.802000266,0.818501232,1847.098145,0.815726944,0.030219607
211,5673,2033,370.3969468,0.623476766,0.567853889,0.579234209,1022.401936,0.588931407,0.164081519
212,5707,4026,272.6154897,0.292717887,0.267143595,0.27971993,3299.348735,0.234419442,0.045417213
213,5715,6114,450.2385893,0.675239709,0.652338258,0.65601146,2709.208418,0.666325856,0.031125306
214,5753,402,146.4908343,0.970497971,0.947417476,0.953164395,266.1342545,0.955284763,0.399324232
215,5764,6495,210.3583941,0.692990555,0.672368921,0.688097286,3173.572957,0.646914822,0.076211275
216,5796,1380,258.823553,0.763596604,0.574748073,0.592635733,616.8140663,0.712445999,0.068728619
217,5815,1209,387.3727571,0.86424101,0.495690635,0.481981471,568.135129,0.84913528,0.255486632
218,5870,861,301.9438208,0.767687454,0.744291835,0.758540157,536.5567667,0.746293597,0.240449604
219,5871,2088,193.6333497,0.591424938,0.518772055,0.582622731,1125.202095,0.531549926,0.16758279
220,5901,4103,760.3178873,0.771851736,0.758649375,0.750314693,2333.100681,0.768127812,0.040665505
221,5909,4927,254.1188157,0.439568988,0.354191625,0.428038902,2011.79609,0.394433258,0.08834284
222,5969,2350,366.4042567,0.510315594,0.481513452,0.496890559,1501.795047,0.485350875,0.090761692
223,5984,4186,634.4798885,0.440946696,0.421128489,0.420255731,2341.100183,0.430503626,0.037218375
224,5991,3791,279.0145519,0.487328953,0.463558022,0.476237161,1828.830429,0.469971606,0.108812054
225,6014,1046,121.4460219,0.873166408,0.781580134,0.860290153,416.9838815,0.831166578,0.330178997
226,6019,4447,540.0329037,0.642324671,0.631963965,0.632521543,2891.216762,0.63802763,0.024252864
227,6039,2767,240.4585996,0.559526573,0.514295584,0.550612878,1600.582341,0.501328213,0.073375845
228,6076,1130,219.9208457,0.777610828,0.752640924,0.765032537,512.0599308,0.739942878,0.240748001
229,6103,2459,354.8477599,0.494866878,0.463047855,0.473927211,1385.762925,0.460482758,0.110336455
230,6124,1205,103.112449,0.912096111,0.869419981,0.908855264,501.044223,0.890022553,0.419987786
231,6134,972,145.7613581,0.967426936,0.947715597,0.961080896,424.7342188,0.95295762,0.570682446
232,6139,4794,751.1846598,0.758785365,0.612229191,0.565972834,2440.372693,0.755831924,0.024176133
233,6151,2450,204.5174407,0.803307966,0.774565336,0.796260558,1275.999266,0.759670103,0.087951253
234,6165,4472,443.7465711,0.297067514,0.259050375,0.268056637,2722.283014,0.274953929,0.045199841
235,6174,596,145.4137781,0.900185141,0.820806792,0.875033024,366.7181578,0.876275669,0.097792484
236,6177,4384,264.6636079,0.435248086,0.341917673,0.408654732,1822.221005,0.403102518,0.067457431
237,6214,2711,217.3890437,0.603049438,0.549532399,0.599499046,1268.248928,0.546536213,0.115357324
238,6236,3156,613.1896372,0.90765816,0.902972501,0.903638513,1123.733333,0.902511173,0.270881097
239,6254,342,349.3391605,0.989360836,0.986130534,0.984043134,141.2239966,0.987659054,0.811495358
240,6348,5019,282.3281816,0.294659067,0.253081903,0.287522748,2819.509749,0.250829692,0.038124514
241,6361,2218,163.9508817,0.675227397,0.549638927,0.661236901,1085.007875,0.623913497,0.051739748
242,6391,6717,714.1889853,0.507206104,0.48223023,0.478083146,2976.326218,0.496909908,0.039263066
243,6417,4760,584.3739511,0.293498069,0.271132065,0.265875784,2855.166546,0.280004396,0.048046606
244,6436,6141,444.146175,0.293112624,0.279864103,0.281799743,3310.193962,0.269133961,0.080138883
245,6472,4569,250.059776,0.424228277,0.383197852,0.41158724,1932.745273,0.368453731,0.085439822
246,6509,3283,325.9893198,0.416840161,0.387525256,0.398007051,1984.624011,0.38650835,0.068202521
247,6519,2671,263.8326839,0.50234439,0.468117846,0.482747599,1596.14983,0.467385035,0.071523042
248,6582,6666,403.1398884,0.332573512,0.304753466,0.313129915,2782.410419,0.31829417,0.036318706
249,6601,1374,210.8888299,0.834206029,0.704742709,0.713174837,690.3045739,0.797418968,0.361807227
250,6620,2822,206.9706107,0.395244512,0.328741928,0.379134747,1539.654986,0.326336769,0.074913201
251,6625,7919,277.3427264,0.308464795,0.281097918,0.301995396,3362.282523,0.286827838,0.046533617
252,6648,495,222.4398773,0.890664265,0.876845373,0.880704673,626.2298737,0.875165628,0.370714876
253,6666,3540,203.8532429,0.706254423,0.628234472,0.688453138,1810.195524,0.68011614,0.039503855
254,6669,6030,226.6672825,0.296762201,0.261063029,0.289869919,2508.525828,0.243894537,0.077850582
255,6681,2160,389.6170605,0.716583241,0.473777352,0.479669909,1034.466759,0.703921815,0.161040489
