,RA_Center,DEC_Center
10610,194.90446,29.0
10611,196.05096,29.0
10612,197.19745,29.0
10613,198.34395,29.0
10614,199.49045,29.0
10615,200.63694,29.0
10616,201.78344,29.0
10617,202.92994,29.0
10618,204.07643,29.0
10619,205.22293,29.0
10620,206.36943,29.0
10621,207.51592,29.0
10622,208.66242,29.0
10623,209.80892,29.0
10624,210.95541,29.0
10625,212.10191,29.0
10626,213.24841,29.0
10627,214.3949,29.0
10628,215.5414,29.0
10629,216.6879,29.0
10630,217.83439,29.0
10631,218.98089,29.0
10632,220.12739,29.0
10633,221.27389,29.0
10634,222.42038,29.0
10635,223.56688,29.0
10636,224.71338,29.0
10637,225.85987,29.0
10638,227.00637,29.0
10639,228.15287,29.0
10640,229.29936,29.0
10641,230.44586,29.0
10642,231.59236,29.0
10643,232.73885,29.0
10644,233.88535,29.0
10645,235.03185,29.0
10646,236.17834,29.0
10647,237.32484,29.0
10648,238.47134,29.0
10649,239.61783,29.0
10650,240.76433,29.0
10651,241.91083,29.0
10652,243.05732,29.0
10653,244.20382,29.0
10654,245.35032,29.0
10655,246.49682,29.0
10656,247.64331,29.0
10657,248.78981,29.0
10658,249.93631,29.0
10659,251.0828,29.0
10660,252.2293,29.0
10661,253.3758,29.0
10662,254.52229,29.0
10663,255.66879,29.0
10664,256.81529,29.0
10665,257.96178,29.0
10666,259.10828,29.0
10667,260.25478,29.0
10668,261.40127,29.0
10669,262.54777,29.0
10670,263.69427,29.0
10671,264.84076,29.0
10672,265.98726,29.0
10673,267.13376,29.0
10674,268.28025,29.0
10675,269.42675,29.0
10676,270.57325,29.0
10677,271.71975,29.0
10678,272.86624,29.0
10679,274.01274,29.0
10680,275.15924,29.0
10681,276.30573,29.0
10682,277.45223,29.0
10683,278.59873,29.0
10684,279.74522,29.0
10685,280.89172,29.0
10686,282.03822,29.0
10687,283.18471,29.0
10688,284.33121,29.0
10689,285.47771,29.0
10690,286.6242,29.0
10691,287.7707,29.0
10692,288.9172,29.0
10693,290.06369,29.0
10694,291.21019,29.0
10695,292.35669,29.0
10696,293.50318,29.0
10697,294.64968,29.0
10698,295.79618,29.0
10699,296.94268,29.0
10700,298.08917,29.0
10701,299.23567,29.0
10702,300.38217,29.0
10703,301.52866,29.0
10704,302.67516,29.0
10705,303.82166,29.0
10706,304.96815,29.0
10707,306.11465,29.0
10708,307.26115,29.0
10709,308.40764,29.0
10710,309.55414,29.0
10711,310.70064,29.0
10712,311.84713,29.0
10713,312.99363,29.0
10714,314.14013,29.0
10715,315.28662,29.0
10716,316.43312,29.0
10717,317.57962,29.0
10718,318.72611,29.0
10719,319.87261,29.0
10720,321.01911,29.0
10721,322.16561,29.0
10722,323.3121,29.0
10723,324.4586,29.0
10724,325.6051,29.0
10725,326.75159,29.0
10726,327.89809,29.0
10727,329.04459,29.0
10728,330.19108,29.0
10729,331.33758,29.0
10730,332.48408,29.0
10731,333.63057,29.0
10732,334.77707,29.0
10733,335.92357,29.0
10734,337.07006,29.0
10735,338.21656,29.0
10736,339.36306,29.0
10737,340.50955,29.0
10738,341.65605,29.0
10739,342.80255,29.0
10740,343.94904,29.0
10741,345.09554,29.0
10742,346.24204,29.0
10743,347.38854,29.0
10744,348.53503,29.0
10745,349.68153,29.0
10746,350.82803,29.0
10747,351.97452,29.0
10748,353.12102,29.0
10749,354.26752,29.0
10750,355.41401,29.0
10751,356.56051,29.0
10752,357.70701,29.0
10753,358.8535,29.0
10754,0.0,28.0
10755,1.13565,28.0
10756,2.27129,28.0
10757,3.40694,28.0
10758,4.54259,28.0
10759,5.67823,28.0
10760,6.81388,28.0
10761,7.94953,28.0
10762,9.08517,28.0
10763,10.22082,28.0
10764,11.35647,28.0
10765,12.49211,28.0
10766,13.62776,28.0
10767,14.76341,28.0
10768,15.89905,28.0
10769,17.0347,28.0
10770,18.17035,28.0
10771,19.30599,28.0
10772,20.44164,28.0
10773,21.57729,28.0
10774,22.71293,28.0
10775,23.84858,28.0
10776,24.98423,28.0
10777,26.11987,28.0
10778,27.25552,28.0
10779,28.39117,28.0
10780,29.52681,28.0
10781,30.66246,28.0
10782,31.79811,28.0
10783,32.93375,28.0
10784,34.0694,28.0
10785,35.20505,28.0
10786,36.34069,28.0
10787,37.47634,28.0
10788,38.61199,28.0
10789,39.74763,28.0
10790,40.88328,28.0
10791,42.01893,28.0
10792,43.15457,28.0
10793,44.29022,28.0
10794,45.42587,28.0
10795,46.56151,28.0
10796,47.69716,28.0
10797,48.83281,28.0
10798,49.96845,28.0
10799,51.1041,28.0
10800,52.23975,28.0
10801,53.37539,28.0
10802,54.51104,28.0
10803,55.64669,28.0
10804,56.78233,28.0
10805,57.91798,28.0
10806,59.05363,28.0
10807,60.18927,28.0
10808,61.32492,28.0
10809,62.46057,28.0
10810,63.59621,28.0
10811,64.73186,28.0
10812,65.86751,28.0
10813,67.00315,28.0
10814,68.1388,28.0
10815,69.27445,28.0
10816,70.41009,28.0
10817,71.54574,28.0
10818,72.68139,28.0
10819,73.81703,28.0
10820,74.95268,28.0
10821,76.08833,28.0
10822,77.22397,28.0
10823,78.35962,28.0
10824,79.49527,28.0
10825,80.63091,28.0
10826,81.76656,28.0
10827,82.90221,28.0
10828,84.03785,28.0
10829,85.1735,28.0
10830,86.30915,28.0
10831,87.44479,28.0
10832,88.58044,28.0
10833,89.71609,28.0
10834,90.85174,28.0
10835,91.98738,28.0
10836,93.12303,28.0
10837,94.25868,28.0
10838,95.39432,28.0
10839,96.52997,28.0
10840,97.66562,28.0
10841,98.80126,28.0
10842,99.93691,28.0
10843,101.07256,28.0
10844,102.2082,28.0
10845,103.34385,28.0
10846,104.4795,28.0
10847,105.61514,28.0
10848,106.75079,28.0
10849,107.88644,28.0
10850,109.02208,28.0
10851,110.15773,28.0
10852,111.29338,28.0
10853,112.42902,28.0
10854,113.56467,28.0
10855,114.70032,28.0
10856,115.83596,28.0
10857,116.97161,28.0
10858,118.10726,28.0
10859,119.2429,28.0
10860,120.37855,28.0
10861,121.5142,28.0
10862,122.64984,28.0
10863,123.78549,28.0
10864,124.92114,28.0
10865,126.05678,28.0
10866,127.19243,28.0
10867,128.32808,28.0
10868,129.46372,28.0
10869,130.59937,28.0
10870,131.73502,28.0
10871,132.87066,28.0
10872,134.00631,28.0
10873,135.14196,28.0
10874,136.2776,28.0
10875,137.41325,28.0
10876,138.5489,28.0
10877,139.68454,28.0
10878,140.82019,28.0
10879,141.95584,28.0
10880,143.09148,28.0
10881,144.22713,28.0
10882,145.36278,28.0
10883,146.49842,28.0
10884,147.63407,28.0
10885,148.76972,28.0
10886,149.90536,28.0
10887,151.04101,28.0
10888,152.17666,28.0
10889,153.3123,28.0
10890,154.44795,28.0
10891,155.5836,28.0
10892,156.71924,28.0
10893,157.85489,28.0
10894,158.99054,28.0
10895,160.12618,28.0
10896,161.26183,28.0
10897,162.39748,28.0
10898,163.53312,28.0
10899,164.66877,28.0
10900,165.80442,28.0
10901,166.94006,28.0
10902,168.07571,28.0
10903,169.21136,28.0
10904,170.347,28.0
10905,171.48265,28.0
10906,172.6183,28.0
10907,173.75394,28.0
10908,174.88959,28.0
10909,176.02524,28.0
10910,177.16088,28.0
10911,178.29653,28.0
10912,179.43218,28.0
10913,180.56782,28.0
10914,181.70347,28.0
10915,182.83912,28.0
10916,183.97476,28.0
10917,185.11041,28.0
10918,186.24606,28.0
10919,187.3817,28.0
10920,188.51735,28.0
10921,189.653,28.0
10922,190.78864,28.0
10923,191.92429,28.0
10924,193.05994,28.0
10925,194.19558,28.0
10926,195.33123,28.0
10927,196.46688,28.0
10928,197.60252,28.0
10929,198.73817,28.0
10930,199.87382,28.0
10931,201.00946,28.0
10932,202.14511,28.0
10933,203.28076,28.0
10934,204.4164,28.0
10935,205.55205,28.0
10936,206.6877,28.0
10937,207.82334,28.0
10938,208.95899,28.0
10939,210.09464,28.0
10940,211.23028,28.0
10941,212.36593,28.0
10942,213.50158,28.0
10943,214.63722,28.0
10944,215.77287,28.0
10945,216.90852,28.0
10946,218.04416,28.0
10947,219.17981,28.0
10948,220.31546,28.0
10949,221.4511,28.0
10950,222.58675,28.0
10951,223.7224,28.0
10952,224.85804,28.0
10953,225.99369,28.0
10954,227.12934,28.0
10955,228.26498,28.0
10956,229.40063,28.0
10957,230.53628,28.0
10958,231.67192,28.0
10959,232.80757,28.0
10960,233.94322,28.0
10961,235.07886,28.0
10962,236.21451,28.0
10963,237.35016,28.0
10964,238.4858,28.0
10965,239.62145,28.0
10966,240.7571,28.0
10967,241.89274,28.0
10968,243.02839,28.0
10969,244.16404,28.0
10970,245.29968,28.0
10971,246.43533,28.0
10972,247.57098,28.0
10973,248.70662,28.0
10974,249.84227,28.0
10975,250.97792,28.0
10976,252.11356,28.0
10977,253.24921,28.0
10978,254.38486,28.0
10979,255.5205,28.0
10980,256.65615,28.0
10981,257.7918,28.0
10982,258.92744,28.0
10983,260.06309,28.0
10984,261.19874,28.0
10985,262.33438,28.0
10986,263.47003,28.0
10987,264.60568,28.0
10988,265.74132,28.0
10989,266.87697,28.0
10990,268.01262,28.0
10991,269.14826,28.0
10992,270.28391,28.0
10993,271.41956,28.0
10994,272.55521,28.0
10995,273.69085,28.0
10996,274.8265,28.0
10997,275.96215,28.0
10998,277.09779,28.0
10999,278.23344,28.0
11000,279.36909,28.0
11001,280.50473,28.0
11002,281.64038,28.0
11003,282.77603,28.0
11004,283.91167,28.0
11005,285.04732,28.0
11006,286.18297,28.0
11007,287.31861,28.0
11008,288.45426,28.0
11009,289.58991,28.0
11010,290.72555,28.0
11011,291.8612,28.0
11012,292.99685,28.0
11013,294.13249,28.0
11014,295.26814,28.0
11015,296.40379,28.0
11016,297.53943,28.0
11017,298.67508,28.0
11018,299.81073,28.0
11019,300.94637,28.0
11020,302.08202,28.0
11021,303.21767,28.0
11022,304.35331,28.0
11023,305.48896,28.0
11024,306.62461,28.0
11025,307.76025,28.0
11026,308.8959,28.0
11027,310.03155,28.0
11028,311.16719,28.0
11029,312.30284,28.0
11030,313.43849,28.0
11031,314.57413,28.0
11032,315.70978,28.0
11033,316.84543,28.0
11034,317.98107,28.0
11035,319.11672,28.0
11036,320.25237,28.0
11037,321.38801,28.0
11038,322.52366,28.0
11039,323.65931,28.0
11040,324.79495,28.0
11041,325.9306,28.0
11042,327.06625,28.0
11043,328.20189,28.0
11044,329.33754,28.0
11045,330.47319,28.0
11046,331.60883,28.0
11047,332.74448,28.0
11048,333.88013,28.0
11049,335.01577,28.0
11050,336.15142,28.0
11051,337.28707,28.0
11052,338.42271,28.0
11053,339.55836,28.0
11054,340.69401,28.0
11055,341.82965,28.0
11056,342.9653,28.0
11057,344.10095,28.0
11058,345.23659,28.0
11059,346.37224,28.0
11060,347.50789,28.0
11061,348.64353,28.0
11062,349.77918,28.0
11063,350.91483,28.0
11064,352.05047,28.0
11065,353.18612,28.0
11066,354.32177,28.0
11067,355.45741,28.0
11068,356.59306,28.0
11069,357.72871,28.0
11070,358.86435,28.0
11071,0.0,27.0
11072,1.125,27.0
11073,2.25,27.0
11074,3.375,27.0
11075,4.5,27.0
11076,5.625,27.0
11077,6.75,27.0
11078,7.875,27.0
11079,9.0,27.0
11080,10.125,27.0
11081,11.25,27.0
11082,12.375,27.0
11083,13.5,27.0
11084,14.625,27.0
11085,15.75,27.0
11086,16.875,27.0
11087,18.0,27.0
11088,19.125,27.0
11089,20.25,27.0
11090,21.375,27.0
11091,22.5,27.0
11092,23.625,27.0
11093,24.75,27.0
11094,25.875,27.0
11095,27.0,27.0
11096,28.125,27.0
11097,29.25,27.0
11098,30.375,27.0
11099,31.5,27.0
11100,32.625,27.0
11101,33.75,27.0
11102,34.875,27.0
11103,36.0,27.0
11104,37.125,27.0
11105,38.25,27.0
11106,39.375,27.0
11107,40.5,27.0
11108,41.625,27.0
11109,42.75,27.0
11110,43.875,27.0
11111,45.0,27.0
11112,46.125,27.0
11113,47.25,27.0
11114,48.375,27.0
11115,49.5,27.0
11116,50.625,27.0
11117,51.75,27.0
11118,52.875,27.0
11119,54.0,27.0
11120,55.125,27.0
11121,56.25,27.0
11122,57.375,27.0
11123,58.5,27.0
11124,59.625,27.0
11125,60.75,27.0
11126,61.875,27.0
11127,63.0,27.0
11128,64.125,27.0
11129,65.25,27.0
11130,66.375,27.0
11131,67.5,27.0
11132,68.625,27.0
11133,69.75,27.0
11134,70.875,27.0
11135,72.0,27.0
11136,73.125,27.0
11137,74.25,27.0
11138,75.375,27.0
11139,76.5,27.0
11140,77.625,27.0
11141,78.75,27.0
11142,79.875,27.0
11143,81.0,27.0
11144,82.125,27.0
11145,83.25,27.0
11146,84.375,27.0
11147,85.5,27.0
11148,86.625,27.0
11149,87.75,27.0
11150,88.875,27.0
11151,90.0,27.0
11152,91.125,27.0
11153,92.25,27.0
11154,93.375,27.0
11155,94.5,27.0
11156,95.625,27.0
11157,96.75,27.0
11158,97.875,27.0
11159,99.0,27.0
11160,100.125,27.0
11161,101.25,27.0
11162,102.375,27.0
11163,103.5,27.0
11164,104.625,27.0
11165,105.75,27.0
11166,106.875,27.0
11167,108.0,27.0
11168,109.125,27.0
11169,110.25,27.0
11170,111.375,27.0
11171,112.5,27.0
11172,113.625,27.0
11173,114.75,27.0
11174,115.875,27.0
11175,117.0,27.0
11176,118.125,27.0
11177,119.25,27.0
11178,120.375,27.0
11179,121.5,27.0
11180,122.625,27.0
11181,123.75,27.0
11182,124.875,27.0
11183,126.0,27.0
11184,127.125,27.0
11185,128.25,27.0
11186,129.375,27.0
11187,130.5,27.0
11188,131.625,27.0
11189,132.75,27.0
11190,133.875,27.0
11191,135.0,27.0
11192,136.125,27.0
11193,137.25,27.0
11194,138.375,27.0
11195,139.5,27.0
11196,140.625,27.0
11197,141.75,27.0
11198,142.875,27.0
11199,144.0,27.0
11200,145.125,27.0
11201,146.25,27.0
11202,147.375,27.0
11203,148.5,27.0
11204,149.625,27.0
11205,150.75,27.0
11206,151.875,27.0
11207,153.0,27.0
11208,154.125,27.0
11209,155.25,27.0
11210,156.375,27.0
11211,157.5,27.0
11212,158.625,27.0
11213,159.75,27.0
11214,160.875,27.0
11215,162.0,27.0
11216,163.125,27.0
11217,164.25,27.0
11218,165.375,27.0
11219,166.5,27.0
11220,167.625,27.0
11221,168.75,27.0
11222,169.875,27.0
11223,171.0,27.0
11224,172.125,27.0
11225,173.25,27.0
11226,174.375,27.0
11227,175.5,27.0
11228,176.625,27.0
11229,177.75,27.0
11230,178.875,27.0
11231,180.0,27.0
11232,181.125,27.0
11233,182.25,27.0
11234,183.375,27.0
11235,184.5,27.0
11236,185.625,27.0
11237,186.75,27.0
11238,187.875,27.0
11239,189.0,27.0
11240,190.125,27.0
11241,191.25,27.0
11242,192.375,27.0
11243,193.5,27.0
11244,194.625,27.0
11245,195.75,27.0
11246,196.875,27.0
11247,198.0,27.0
11248,199.125,27.0
11249,200.25,27.0
11250,201.375,27.0
11251,202.5,27.0
11252,203.625,27.0
11253,204.75,27.0
11254,205.875,27.0
11255,207.0,27.0
11256,208.125,27.0
11257,209.25,27.0
11258,210.375,27.0
11259,211.5,27.0
11260,212.625,27.0
11261,213.75,27.0
11262,214.875,27.0
11263,216.0,27.0
11264,217.125,27.0
11265,218.25,27.0
11266,219.375,27.0
11267,220.5,27.0
11268,221.625,27.0
11269,222.75,27.0
11270,223.875,27.0
11271,225.0,27.0
11272,226.125,27.0
11273,227.25,27.0
11274,228.375,27.0
11275,229.5,27.0
11276,230.625,27.0
11277,231.75,27.0
11278,232.875,27.0
11279,234.0,27.0
11280,235.125,27.0
11281,236.25,27.0
11282,237.375,27.0
11283,238.5,27.0
11284,239.625,27.0
11285,240.75,27.0
11286,241.875,27.0
11287,243.0,27.0
11288,244.125,27.0
11289,245.25,27.0
11290,246.375,27.0
11291,247.5,27.0
11292,248.625,27.0
11293,249.75,27.0
11294,250.875,27.0
11295,252.0,27.0
11296,253.125,27.0
11297,254.25,27.0
11298,255.375,27.0
11299,256.5,27.0
11300,257.625,27.0
11301,258.75,27.0
11302,259.875,27.0
11303,261.0,27.0
11304,262.125,27.0
11305,263.25,27.0
11306,264.375,27.0
11307,265.5,27.0
11308,266.625,27.0
11309,267.75,27.0
11310,268.875,27.0
11311,270.0,27.0
11312,271.125,27.0
11313,272.25,27.0
11314,273.375,27.0
11315,274.5,27.0
11316,275.625,27.0
11317,276.75,27.0
11318,277.875,27.0
11319,279.0,27.0
11320,280.125,27.0
11321,281.25,27.0
11322,282.375,27.0
11323,283.5,27.0
11324,284.625,27.0
11325,285.75,27.0
11326,286.875,27.0
11327,288.0,27.0
11328,289.125,27.0
11329,290.25,27.0
11330,291.375,27.0
11331,292.5,27.0
11332,293.625,27.0
11333,294.75,27.0
11334,295.875,27.0
11335,297.0,27.0
11336,298.125,27.0
11337,299.25,27.0
11338,300.375,27.0
11339,301.5,27.0
11340,302.625,27.0
11341,303.75,27.0
11342,304.875,27.0
11343,306.0,27.0
11344,307.125,27.0
11345,308.25,27.0
11346,309.375,27.0
11347,310.5,27.0
11348,311.625,27.0
11349,312.75,27.0
11350,313.875,27.0
11351,315.0,27.0
11352,316.125,27.0
11353,317.25,27.0
11354,318.375,27.0
11355,319.5,27.0
11356,320.625,27.0
11357,321.75,27.0
11358,322.875,27.0
11359,324.0,27.0
11360,325.125,27.0
11361,326.25,27.0
11362,327.375,27.0
11363,328.5,27.0
11364,329.625,27.0
11365,330.75,27.0
11366,331.875,27.0
11367,333.0,27.0
11368,334.125,27.0
11369,335.25,27.0
11370,336.375,27.0
11371,337.5,27.0
11372,338.625,27.0
11373,339.75,27.0
11374,340.875,27.0
11375,342.0,27.0
11376,343.125,27.0
11377,344.25,27.0
11378,345.375,27.0
11379,346.5,27.0
11380,347.625,27.0
11381,348.75,27.0
11382,349.875,27.0
11383,351.0,27.0
11384,352.125,27.0
11385,353.25,27.0
11386,354.375,27.0
11387,355.5,27.0
11388,356.625,27.0
11389,357.75,27.0
11390,358.875,27.0
11391,0.0,26.0
11392,1.11455,26.0
11393,2.2291,26.0
11394,3.34365,26.0
11395,4.4582,26.0
11396,5.57276,26.0
11397,6.68731,26.0
11398,7.80186,26.0
11399,8.91641,26.0
11400,10.03096,26.0
11401,11.14551,26.0
11402,12.26006,26.0
11403,13.37461,26.0
11404,14.48916,26.0
11405,15.60372,26.0
11406,16.71827,26.0
11407,17.83282,26.0
11408,18.94737,26.0
11409,20.06192,26.0
11410,21.17647,26.0
11411,22.29102,26.0
11412,23.40557,26.0
11413,24.52012,26.0
11414,25.63467,26.0
11415,26.74923,26.0
11416,27.86378,26.0
11417,28.97833,26.0
11418,30.09288,26.0
11419,31.20743,26.0
11420,32.32198,26.0
11421,33.43653,26.0
11422,34.55108,26.0
11423,35.66563,26.0
11424,36.78019,26.0
11425,37.89474,26.0
11426,39.00929,26.0
11427,40.12384,26.0
11428,41.23839,26.0
11429,42.35294,26.0
11430,43.46749,26.0
11431,44.58204,26.0
11432,45.69659,26.0
11433,46.81115,26.0
11434,47.9257,26.0
11435,49.04025,26.0
11436,50.1548,26.0
11437,51.26935,26.0
11438,52.3839,26.0
11439,53.49845,26.0
11440,54.613,26.0
11441,55.72755,26.0
11442,56.84211,26.0
11443,57.95666,26.0
11444,59.07121,26.0
11445,60.18576,26.0
11446,61.30031,26.0
11447,62.41486,26.0
11448,63.52941,26.0
11449,64.64396,26.0
11450,65.75851,26.0
11451,66.87307,26.0
11452,67.98762,26.0
11453,69.10217,26.0
11454,70.21672,26.0
11455,71.33127,26.0
11456,72.44582,26.0
11457,73.56037,26.0
11458,74.67492,26.0
11459,75.78947,26.0
11460,76.90402,26.0
11461,78.01858,26.0
11462,79.13313,26.0
11463,80.24768,26.0
11464,81.36223,26.0
11465,82.47678,26.0
11466,83.59133,26.0
11467,84.70588,26.0
11468,85.82043,26.0
11469,86.93498,26.0
11470,88.04954,26.0
11471,89.16409,26.0
11472,90.27864,26.0
11473,91.39319,26.0
11474,92.50774,26.0
11475,93.62229,26.0
11476,94.73684,26.0
11477,95.85139,26.0
11478,96.96594,26.0
11479,98.0805,26.0
11480,99.19505,26.0
11481,100.3096,26.0
11482,101.42415,26.0
11483,102.5387,26.0
11484,103.65325,26.0
11485,104.7678,26.0
11486,105.88235,26.0
11487,106.9969,26.0
11488,108.11146,26.0
11489,109.22601,26.0
11490,110.34056,26.0
11491,111.45511,26.0
11492,112.56966,26.0
11493,113.68421,26.0
11494,114.79876,26.0
11495,115.91331,26.0
11496,117.02786,26.0
11497,118.14241,26.0
11498,119.25697,26.0
11499,120.37152,26.0
11500,121.48607,26.0
11501,122.60062,26.0
11502,123.71517,26.0
11503,124.82972,26.0
11504,125.94427,26.0
11505,127.05882,26.0
11506,128.17337,26.0
11507,129.28793,26.0
11508,130.40248,26.0
11509,131.51703,26.0
11510,132.63158,26.0
11511,133.74613,26.0
11512,134.86068,26.0
11513,135.97523,26.0
11514,137.08978,26.0
11515,138.20433,26.0
11516,139.31889,26.0
11517,140.43344,26.0
11518,141.54799,26.0
11519,142.66254,26.0
11520,143.77709,26.0
11521,144.89164,26.0
11522,146.00619,26.0
11523,147.12074,26.0
11524,148.23529,26.0
11525,149.34985,26.0
11526,150.4644,26.0
11527,151.57895,26.0
11528,152.6935,26.0
11529,153.80805,26.0
11530,154.9226,26.0
11531,156.03715,26.0
11532,157.1517,26.0
11533,158.26625,26.0
11534,159.3808,26.0
11535,160.49536,26.0
11536,161.60991,26.0
11537,162.72446,26.0
11538,163.83901,26.0
11539,164.95356,26.0
11540,166.06811,26.0
11541,167.18266,26.0
11542,168.29721,26.0
11543,169.41176,26.0
11544,170.52632,26.0
11545,171.64087,26.0
11546,172.75542,26.0
11547,173.86997,26.0
11548,174.98452,26.0
11549,176.09907,26.0
11550,177.21362,26.0
11551,178.32817,26.0
11552,179.44272,26.0
11553,180.55728,26.0
11554,181.67183,26.0
11555,182.78638,26.0
11556,183.90093,26.0
11557,185.01548,26.0
11558,186.13003,26.0
11559,187.24458,26.0
11560,188.35913,26.0
11561,189.47368,26.0
11562,190.58824,26.0
11563,191.70279,26.0
11564,192.81734,26.0
11565,193.93189,26.0
11566,195.04644,26.0
11567,196.16099,26.0
11568,197.27554,26.0
11569,198.39009,26.0
11570,199.50464,26.0
11571,200.6192,26.0
11572,201.73375,26.0
11573,202.8483,26.0
11574,203.96285,26.0
11575,205.0774,26.0
11576,206.19195,26.0
11577,207.3065,26.0
11578,208.42105,26.0
11579,209.5356,26.0
11580,210.65015,26.0
11581,211.76471,26.0
11582,212.87926,26.0
11583,213.99381,26.0
11584,215.10836,26.0
11585,216.22291,26.0
11586,217.33746,26.0
11587,218.45201,26.0
11588,219.56656,26.0
11589,220.68111,26.0
11590,221.79567,26.0
11591,222.91022,26.0
11592,224.02477,26.0
11593,225.13932,26.0
11594,226.25387,26.0
11595,227.36842,26.0
11596,228.48297,26.0
11597,229.59752,26.0
11598,230.71207,26.0
11599,231.82663,26.0
11600,232.94118,26.0
11601,234.05573,26.0
11602,235.17028,26.0
11603,236.28483,26.0
11604,237.39938,26.0
11605,238.51393,26.0
11606,239.62848,26.0
11607,240.74303,26.0
11608,241.85759,26.0
11609,242.97214,26.0
11610,244.08669,26.0
11611,245.20124,26.0
11612,246.31579,26.0
11613,247.43034,26.0
11614,248.54489,26.0
11615,249.65944,26.0
11616,250.77399,26.0
11617,251.88854,26.0
11618,253.0031,26.0
11619,254.11765,26.0
11620,255.2322,26.0
11621,256.34675,26.0
11622,257.4613,26.0
11623,258.57585,26.0
11624,259.6904,26.0
11625,260.80495,26.0
11626,261.9195,26.0
11627,263.03406,26.0
11628,264.14861,26.0
11629,265.26316,26.0
11630,266.37771,26.0
11631,267.49226,26.0
11632,268.60681,26.0
11633,269.72136,26.0
11634,270.83591,26.0
11635,271.95046,26.0
11636,273.06502,26.0
11637,274.17957,26.0
11638,275.29412,26.0
11639,276.40867,26.0
11640,277.52322,26.0
11641,278.63777,26.0
11642,279.75232,26.0
11643,280.86687,26.0
11644,281.98142,26.0
11645,283.09598,26.0
11646,284.21053,26.0
11647,285.32508,26.0
11648,286.43963,26.0
11649,287.55418,26.0
11650,288.66873,26.0
11651,289.78328,26.0
11652,290.89783,26.0
11653,292.01238,26.0
11654,293.12693,26.0
11655,294.24149,26.0
11656,295.35604,26.0
11657,296.47059,26.0
11658,297.58514,26.0
11659,298.69969,26.0
11660,299.81424,26.0
11661,300.92879,26.0
11662,302.04334,26.0
11663,303.15789,26.0
11664,304.27245,26.0
11665,305.387,26.0
11666,306.50155,26.0
11667,307.6161,26.0
11668,308.73065,26.0
11669,309.8452,26.0
11670,310.95975,26.0
11671,312.0743,26.0
11672,313.18885,26.0
11673,314.30341,26.0
11674,315.41796,26.0
11675,316.53251,26.0
11676,317.64706,26.0
11677,318.76161,26.0
11678,319.87616,26.0
11679,320.99071,26.0
11680,322.10526,26.0
11681,323.21981,26.0
11682,324.33437,26.0
11683,325.44892,26.0
11684,326.56347,26.0
11685,327.67802,26.0
11686,328.79257,26.0
11687,329.90712,26.0
11688,331.02167,26.0
11689,332.13622,26.0
11690,333.25077,26.0
11691,334.36533,26.0
11692,335.47988,26.0
11693,336.59443,26.0
11694,337.70898,26.0
11695,338.82353,26.0
11696,339.93808,26.0
11697,341.05263,26.0
11698,342.16718,26.0
