,Gal10,Gal50,GalTot,LocArea90,EventDist
658,7,96,984,25.823032798850605,186.8039728634156
659,438,16383,155946,14432.637776646494,1385.9827565850328
660,939,32999,314916,5809.587333660895,634.8111971476559
661,53,1572,13581,559.5629745457278,789.1208132411269
662,401,11278,82636,1492.4476966703444,1051.16615733827
663,113,4228,37797,1032.6459187266894,483.45220645906295
664,26,518,4167,99.10549844175141,555.54934826833
665,158,4890,40590,1494.624614562611,709.55498387454
666,304,9401,75359,13488.930756385776,1123.9154775105362
667,660,24775,213341,14708.883411589826,991.6121373046207
668,417,13113,93013,2150.5194843319314,930.8329018816615
669,4,54,250,17.653853343948555,351.87387633080834
670,105,3278,28478,1021.944924750247,542.7978056076563
671,802,25983,218966,6050.677711738605,528.9633204813955
672,250,6573,55110,1047.6843560336565,946.9608398285952
673,2704,62426,463553,9470.746860121282,883.2019906372665
674,215,7286,81707,3289.2442514353884,1021.0974536705085
675,35,402,2622,43.78424465544973,646.5688690226882
676,27,377,2078,26.272186038670643,636.2354399973856
677,258,6853,49620,655.1604878297607,1023.7908339479333
678,3003,56403,419435,8283.618454822914,451.20489953441387
679,7,157,1061,63.36585059074269,601.2987202387309
680,493,14940,113759,2297.2778465750275,827.4537982707452
681,538,16177,153661,2615.55373359495,637.8839703766375
682,52,1271,12312,713.7274475096524,483.52329337252434
683,2472,79506,732792,14332.19793244849,793.4629858199623
684,78,2073,15241,276.10793832966425,543.3401742793823
685,656,22626,211041,3322.973364802312,824.1948080350918
686,512,18807,181828,28744.968054837253,1977.1047732859831
687,7,78,398,23.407604700767298,512.2177917683886
688,766,21443,159087,3098.5147705611507,1076.3467384388443
689,17,237,2213,52.72714793953083,412.23787034174967
690,699,26994,249804,23597.685040462817,1628.7365053411597
691,116,3182,32143,2098.3127968071553,554.7619639757032
692,362,14127,110950,3033.154777940331,1106.6113643252918
693,230,7640,78533,3214.0487864097504,993.9785146434679
694,21,319,2780,52.89844908391475,413.980363085273
695,15,161,990,93.85991315918162,189.1653324877103
696,1115,39416,323256,30961.33274842864,1107.696183342898
697,10,277,2610,158.54781516567198,271.74631093876013
698,67,2725,25736,620.0412943629559,622.9579941912467
699,6264,117207,821974,25242.59567337105,398.14364549765617
700,145,6370,54171,2630.1626886069066,1049.038773766069
701,229,5478,40138,671.1464089783921,709.3502265006224
702,517,16449,144683,6851.914635724727,707.2201931272475
703,787,27201,246423,7440.233253091342,1503.4526625932172
704,10,382,3430,154.25627070636958,598.1157548781679
705,1667,61520,511673,33639.51877029747,1136.2102129035984
706,26,294,1394,68.48767284555186,403.8629682895231
707,1718,42298,306895,4855.471105105077,846.2526559695591
708,286,10274,97452,1725.2205435843791,1180.9702719903821
709,344,13518,114799,2734.3531262819492,815.7980134050807
710,10,811,6125,101.64960730379777,516.1449364435724
711,145,4740,42421,1384.7296028927738,1660.696425708991
712,35,658,4674,56.50970670188389,512.9400146122514
713,177,6396,76216,1958.3868093946062,1016.1058919407507
714,1151,43450,355318,13111.812516458627,1247.988889592414
715,122,5372,52965,2218.436699778004,822.3864470436093
716,995,33409,303759,9207.261111377802,825.2908764335233
717,409,13489,115777,11790.76431889625,1006.4364418945576
718,1387,46222,380745,32795.818833448946,2282.9425230500974
719,1273,31907,235778,4175.590796631206,1156.717620667784
720,23,219,1023,25.927944504502,489.14939545212724
721,34,538,3677,68.75650909128355,388.79890752845057
722,563,19154,142137,5075.588977524912,1335.627528966727
723,517,16093,138588,3794.5514817053363,1149.37254430894
724,55,1359,9294,371.67922368728426,816.5929262292128
725,311,12744,111073,2948.9631341550858,1627.998746854393
726,50,2073,16424,452.02683700764624,1074.4231192120214
727,744,24806,233159,13862.114807350998,1249.5458769628067
728,1126,30037,227280,4176.325178570766,759.1037808111469
729,31,538,3162,62.70769356232026,520.5545598343358
730,430,14623,125051,2247.457900353821,1125.8230842060846
731,69,2556,28778,1052.8545360277894,801.1099232243778
732,3977,121706,997698,25697.492829075505,633.6311547094728
733,268,9301,73147,2420.1556818192253,1077.551234499108
734,600,15176,120501,6506.676440352397,809.5084420711912
735,911,24345,206488,8347.090036742007,352.8396429646794
736,1,51,433,10.246103377719527,423.86417811660283
737,209,5711,45620,517.8704070217027,754.1276747869704
738,147,2512,16484,268.5313460871525,609.8333410083468
739,116,2778,18104,445.9370403436629,556.4087898319835
740,737,15179,115885,2523.49371188585,619.8675579679974
741,99,1999,17922,530.0008229876454,422.9632987882611
742,8,202,1108,57.82602075872875,389.0457540918271
743,1602,56080,488598,12864.430714532637,846.6184990545536
744,230,6006,48058,3040.6690788576125,1002.1764988619626
745,364,9831,86543,11653.316870529716,2102.2500198341054
746,2159,56521,415076,7769.3412737197705,926.0219714912683
747,253,9065,86517,2601.0234623622314,1035.823870436055
748,92,1594,12625,276.58659798669873,386.1370245489045
749,387,12321,110945,2294.156723331899,1742.774058674142
750,62,1086,5939,569.4377888401655,195.9998131168747
751,166,4466,35340,1572.8887469785523,846.1244582154833
752,10,218,1219,84.91291176159851,294.4981317898545
753,3,135,1069,17.564514469604788,548.0322891675559
754,1066,39610,314205,29642.120505715164,1155.362478565041
755,32,1216,9601,325.4885667834556,817.0596402225971
756,363,10953,77762,1741.0622111377397,780.649261000327
757,164,5146,44621,1023.043219168785,1114.6641829290336
758,7,135,919,24.59851648445072,481.1800368206439
759,105,3348,29253,973.9740473411462,585.7345329458293
760,89,2342,17899,1413.3180426827792,574.7034786218247
761,2,24,141,6.866798983964019,199.94413206159456
762,107,3303,26612,1206.2485636533365,1170.4720418454328
763,85,2143,17054,520.9259604487996,319.7796988804363
764,204,7436,85996,2979.4399846468164,808.6193787868493
765,76,2324,18944,798.5747894552188,490.63612403544744
766,555,19620,180129,28614.66771641822,1747.5582398894976
767,915,21319,145960,2083.6382719791663,880.5555603038431
768,7,262,3044,299.69340115641864,545.8273208176903
769,26,526,3197,46.50375277538201,670.4141002126264
770,1963,45723,371074,24992.486167098123,285.5291970729403
771,330,12017,123472,3051.1471354595456,698.6584882298192
772,104,1487,9930,371.4923497115927,698.8392252233425
773,1235,35286,304188,8365.502041083828,449.1611952907166
774,828,26654,228807,5098.603982952187,955.5588108382314
775,9,168,1071,29.190862474800493,623.9704255548144
776,718,16546,128617,2242.7631015259212,1167.128871882918
777,167,6235,62945,2745.975376173643,993.6855308631144
778,555,20430,179425,6112.05105954467,1175.6793586860815
779,496,16456,130051,3798.0397959182455,617.2179082332203
780,360,9336,67145,892.2084867490896,769.5192847942294
781,849,23158,208104,4566.2164186609725,950.7912773565156
782,32,959,6619,441.075038484881,468.4123220632334
783,1748,40802,296200,4218.657051801104,533.2911423110783
784,903,37436,316324,12140.330122126701,1252.113252413765
785,5,104,499,26.917229103886648,432.1482414670997
786,59,1528,12725,584.2795166990363,599.3103623217914
787,47,1600,14436,296.1132892010648,550.190114789207
788,40,679,16027,235.31695577608087,787.1826557257256
789,9,171,1259,95.1926196700345,657.1811390992622
790,2,23,158,6.9413846497005585,267.89512176844266
791,329,9233,67060,1336.8275737905067,842.392831462536
792,242,5851,46728,832.4809413254293,1259.6770672652199
793,241,7610,71907,1960.0653966850286,633.0438839656799
794,55,1544,13131,1147.5406288689758,1020.7337725326271
795,156,4902,47431,1933.168658148652,614.8904582623271
796,0,15,145,9.06338782104012,298.9218800050133
797,340,10160,81407,25194.23137706576,914.9470563481167
798,229,5964,46913,1312.353639956517,880.2644161263993
799,1087,37504,314129,18481.19361169707,1094.5377242860084
800,414,13252,128838,4379.696519975997,1045.3418535735707
801,6,228,1591,36.813353588534724,513.7134837144948
802,95,2873,25075,251.09305351340953,604.1377297480258
803,18,214,1105,32.26444760130623,364.1168185191924
804,818,25207,221065,3638.115014615899,810.4101503940542
805,662,24778,207242,31529.3247228253,2099.70830925057
806,148,5618,51646,3743.947976182546,1025.9783600673163
807,327,10229,86874,2248.04802869811,1179.4506599709107
808,781,27438,259760,7646.594578107638,709.9054265874345
809,495,9114,66971,1653.6183044773013,498.06241789165875
810,165,5946,50756,1816.6904369491897,509.26694933463745
811,567,17185,138877,11005.342834537076,906.3744378063038
812,409,9624,63274,1584.901137275637,711.6551592911005
813,103,1332,13131,440.87832903678463,256.8467851528175
814,18,259,2031,46.16770746821739,379.8485467337252
815,115,3917,29834,678.6771023496814,1028.271648067619
816,25,498,4312,102.15449488724511,346.88683216094
817,0,7,33,6.144711384910271,196.2346526879079
818,303,9804,74240,2945.186312751636,950.4044552764525
819,1,23,111,13.894244017206738,261.1589793067826
820,74,1574,10960,122.85324656318534,516.3637049470996
821,14,165,1089,17.491568049269052,443.4938312386835
822,9,183,1153,62.49459166021587,783.0278021849233
823,440,9793,67371,1034.0130493909592,996.1893987838487
824,374,9247,73219,1105.5595541544094,511.23815811312085
825,27,513,3507,54.122145775614236,514.5087854735506
826,206,8403,78898,2704.309036576031,1444.7591417997628
827,7,146,1921,58.10797096766687,224.84814262877143
828,7,100,1184,16.571131756718135,371.431441780784
829,181,5745,47999,894.0968974508147,1066.2958142089485
830,369,11951,106998,1809.4253013328307,994.5800093220716
831,59,1399,11215,700.6134843032279,616.2968211518373
832,1501,55098,437539,32391.33175230999,1365.6753764018188
833,655,18452,156888,7865.545307802101,346.6610495670096
834,0,4,15,2.9080213410246287,252.15753706707068
835,300,7284,54091,963.2861673279102,695.8469572964583
836,962,25705,197074,6851.20648171158,1286.4270971397698
837,495,19851,166172,5124.058185535857,1390.0068487752353
838,84,2587,19710,1118.3718962070861,599.9212929048275
839,8,94,477,19.126715336570104,524.2408070736507
840,111,2754,18350,601.5112643522781,603.4137097537498
841,17,173,849,47.64302832894014,235.43546183287793
842,584,12605,88645,2477.9620316331443,929.3528351097657
843,949,32860,323389,5924.573841545626,1016.6123584602764
844,51,2051,19155,830.1728838010986,905.9704778130069
845,1390,45398,332728,29750.966400328485,1717.6605345291864
846,200,3383,19068,1203.1012124837948,374.1408194825251
847,62,1975,15685,989.907512636952,1009.3762713642855
848,345,11380,114631,2888.009433171625,1387.3214768531914
849,86,1461,11614,188.67058865082902,561.7815623332795
850,54,1149,8177,480.39070017774156,365.4122277548138
851,75,1888,12926,623.2017594957042,809.3118380484307
852,294,9685,98183,3251.05639057828,1120.4020817070118
853,385,7719,55540,757.5674265087295,715.3170000942558
854,895,20983,155513,2397.3898416928723,866.0757711406985
855,1371,52481,502840,8656.946759383405,674.3039100784124
856,848,26778,258245,8752.993425907258,589.9712843450708
857,54,1337,8944,107.68121075605262,551.4383096225993
858,295,8685,74274,3132.506163192203,1072.0023967278619
859,237,6665,50743,351.96893698802825,770.1510180971333
860,567,11072,81123,1464.9870577160916,970.5733960211318
861,18,474,5056,635.4862645293223,767.8693685668059
862,863,21291,153038,3057.9139404740604,641.9050399330498
863,322,12035,102025,7681.713771574443,1347.8932793218305
864,125,3447,28218,823.2028123568839,878.4597835932836
865,864,27859,208612,4751.451148951718,1024.973861341323
866,198,7071,64340,1177.9879729434917,571.8665597119243
867,601,18977,137875,13232.198698693604,892.5711705958945
868,108,2548,17362,642.3612597402904,497.8178705439558
869,123,4654,43395,2794.9396362956304,1027.8664046570902
870,125,3517,41631,385.33413787597374,989.3080571740556
871,81,1628,10990,349.82808249457946,925.3691107988684
872,662,19113,171244,26104.130600180313,1738.292305748162
873,14,313,1942,34.11105754531088,526.969787566823
874,21,544,4822,412.91935948068766,467.7079643526395
875,12,431,4437,177.1466934831835,806.0788980555803
876,2483,76346,696776,13947.171972707867,706.3485007161321
877,5,144,1114,295.3920212247114,221.7055579855906
878,139,5483,52950,2007.406803860221,807.8438429812933
879,1862,60152,548085,9828.233497128414,1276.1287019817685
880,672,24063,196003,25662.242495976636,1830.2171433016229
881,1120,40475,345604,13195.269778304313,1224.7052872384531
882,5,40,283,15.75478754711821,254.46222317142465
883,168,4922,48288,1255.7931166472083,596.920458394638
884,1384,50983,437297,32265.804896498095,1190.23619106663
885,1674,59179,523986,9238.734623073222,779.9008345774743
886,809,20355,149996,3311.380621327833,1210.6997242608893
887,12,452,3851,128.86435944793016,407.6493927434909
888,680,20869,192819,4903.46821044059,1165.4187384199145
889,45,565,4131,84.13508981891746,349.60455591700196
890,1203,43334,348399,12065.73789940856,1415.8395239388124
891,924,35268,286394,33782.40851339467,2381.625428031326
892,2,48,397,29.16791303918925,505.0667074241837
893,407,6573,46980,829.9827313346054,437.073314426336
894,1097,33955,281040,10489.491977849162,498.1132091633093
895,81,2621,21924,665.0648085414127,614.2686482395653
896,84,1810,13571,432.8394695912464,601.4517683931352
897,658,14445,101156,1425.330432979864,1234.8732816644672
898,1656,58756,492920,32032.48126312939,1972.9897122365103
899,536,16003,126936,2827.2786695626733,1356.4220994590953
900,624,17152,142720,5960.6503543265,482.34862606456556
901,2609,48460,386584,3878.074313367054,578.1758985697459
902,21,998,7065,315.66292985104207,530.8378287226832
903,46,1240,8524,236.48409850145268,531.5565994451839
904,1504,54078,473964,10409.601713995624,909.5790171914497
905,218,7331,62460,2296.2549574449267,1029.9203129978637
906,0,31,299,27.588500095515503,552.5102064926805
907,349,10802,94176,1822.5359860484534,818.0253727404393
908,482,15754,132198,4388.614014956365,1096.3259040007729
909,1135,41459,383024,9220.060339467273,1191.1480990945684
910,419,14874,134993,2976.1877217716233,1033.4856368033468
911,192,5801,53089,699.3348728906016,971.1415279745102
912,60,2406,22583,569.6181058342538,663.8857496903727
913,0,0,1,2.288386579521072,85.71305406978414
914,480,12708,100646,1241.3120227765141,643.235558729106
915,154,4270,35653,1839.738227284481,962.9047258359744
916,2459,60515,454749,8829.526515179952,490.9978810688817
